month,year,town,flat_type,block,street_name,address,storey_range,storey,floor_area_sqm,flat_model,lease_commence_date,lease_remaining,resale_price,distance_mrt,distance_towncentre,park,near_pop_sch,connected,period
2009-02,2009,TAMPINES,4 ROOM,450E,TAMPINES ST 42,450E TAMPINES ST 42,07 TO 09,8,105,Model A,1996,86,322000,0.23,1.15,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,215,TAMPINES ST 23,215 TAMPINES ST 23,01 TO 03,2,67,New Generation,1985,75,230000,0.24,1.13,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,286,TAMPINES ST 22,286 TAMPINES ST 22,10 TO 12,11,103,Model A,1984,74,346000,0.76,1.27,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,283,TAMPINES ST 22,283 TAMPINES ST 22,10 TO 12,11,74,Model A,1984,74,255000,0.85,1.32,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,283,TAMPINES ST 22,283 TAMPINES ST 22,04 TO 06,5,103,Model A,1984,74,347000,0.85,1.32,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,222,TAMPINES ST 24,222 TAMPINES ST 24,04 TO 06,5,73,Model A,1985,75,232000,0.23,1.08,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,221,TAMPINES ST 24,221 TAMPINES ST 24,07 TO 09,8,73,Model A,1984,74,254000,0.28,1.04,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,218,TAMPINES ST 24,218 TAMPINES ST 24,01 TO 03,2,73,Model A,1985,75,233000,0.31,1.06,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,203,TAMPINES ST 21,203 TAMPINES ST 21,04 TO 06,5,79,Model A,1983,73,260000,0.5,1.1,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,207,TAMPINES ST 21,207 TAMPINES ST 21,04 TO 06,5,75,Model A,1982,72,269000,0.6,1.1,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,443,TAMPINES ST 43,443 TAMPINES ST 43,04 TO 06,5,84,Simplified,1985,75,286000,0.42,1.08,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,217,TAMPINES ST 23,217 TAMPINES ST 23,10 TO 12,11,67,New Generation,1986,76,248000,0.38,0.98,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,437,TAMPINES ST 43,437 TAMPINES ST 43,10 TO 12,11,74,Model A,1986,76,257000,0.54,1.1,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,444,TAMPINES ST 42,444 TAMPINES ST 42,01 TO 03,2,74,Model A,1985,75,260888,0.44,0.99,0,0,1,1
2009-02,2009,TAMPINES,5 ROOM,278,TAMPINES ST 22,278 TAMPINES ST 22,01 TO 03,2,141,Model A,1985,75,363000,1.1,1.31,0,0,0,1
2009-02,2009,TAMPINES,4 ROOM,433,TAMPINES ST 43,433 TAMPINES ST 43,07 TO 09,8,89,Simplified,1987,77,282000,0.51,1,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,264,TAMPINES ST 21,264 TAMPINES ST 21,07 TO 09,8,74,Model A,1984,74,279000,0.54,0.94,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,435,TAMPINES ST 43,435 TAMPINES ST 43,01 TO 03,2,84,Simplified,1986,76,287000,0.56,1.03,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,262,TAMPINES ST 21,262 TAMPINES ST 21,01 TO 03,2,74,Model A,1984,74,257000,0.52,0.86,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,275,TAMPINES ST 22,275 TAMPINES ST 22,07 TO 09,8,105,Model A,1985,75,346000,1.03,1.15,0,0,0,1
2009-02,2009,TAMPINES,EXECUTIVE,430,TAMPINES ST 41,430 TAMPINES ST 41,10 TO 12,11,148,Maisonette,1986,76,467888,0.61,0.84,0,0,1,1
2009-02,2009,TAMPINES,EXECUTIVE,125,TAMPINES ST 11,125 TAMPINES ST 11,04 TO 06,5,147,Maisonette,1985,75,475000,1.21,1.26,0,0,0,1
2009-02,2009,TAMPINES,4 ROOM,231,TAMPINES ST 21,231 TAMPINES ST 21,01 TO 03,2,93,New Generation,1985,75,291000,0.62,0.68,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,109,TAMPINES ST 11,109 TAMPINES ST 11,04 TO 06,5,74,Model A,1984,74,277000,1.06,1.06,0,0,0,1
2009-02,2009,TAMPINES,3 ROOM,234,TAMPINES ST 21,234 TAMPINES ST 21,01 TO 03,2,73,Model A,1984,74,245000,0.59,0.59,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,269,TAMPINES ST 21,269 TAMPINES ST 21,04 TO 06,5,75,Model A,1984,74,275000,0.78,0.78,0,0,1,1
2009-02,2009,TAMPINES,EXECUTIVE,426,TAMPINES ST 41,426 TAMPINES ST 41,10 TO 12,11,148,Maisonette,1986,76,443000,0.74,0.74,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,418,TAMPINES ST 41,418 TAMPINES ST 41,04 TO 06,5,74,Model A,1985,75,250000,0.62,0.62,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,420,TAMPINES ST 41,420 TAMPINES ST 41,10 TO 12,11,74,Model A,1985,75,286000,0.59,0.59,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,416,TAMPINES ST 41,416 TAMPINES ST 41,04 TO 06,5,84,Simplified,1987,77,285000,0.65,0.65,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,237,TAMPINES ST 21,237 TAMPINES ST 21,10 TO 12,11,73,Model A,1984,74,265000,0.46,0.46,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,243,TAMPINES ST 21,243 TAMPINES ST 21,01 TO 03,2,74,Model A,1984,74,285000,0.47,0.47,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,244,TAMPINES ST 21,244 TAMPINES ST 21,07 TO 09,8,105,Model A,1984,74,370000,0.48,0.48,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,414,TAMPINES ST 41,414 TAMPINES ST 41,07 TO 09,8,84,Simplified,1987,77,292000,0.63,0.63,1,0,1,1
2009-02,2009,TAMPINES,3 ROOM,410,TAMPINES ST 41,410 TAMPINES ST 41,04 TO 06,5,69,Improved,1985,75,245000,0.54,0.54,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,406,TAMPINES ST 41,406 TAMPINES ST 41,04 TO 06,5,89,Simplified,1986,76,290000,0.46,0.46,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,406,TAMPINES ST 41,406 TAMPINES ST 41,07 TO 09,8,89,Simplified,1986,76,303000,0.46,0.46,0,0,1,1
2009-02,2009,TAMPINES,4 ROOM,409,TAMPINES ST 41,409 TAMPINES ST 41,01 TO 03,2,84,Simplified,1986,76,285000,0.49,0.49,1,0,1,1
2009-02,2009,TAMPINES,EXECUTIVE,156,TAMPINES ST 12,156 TAMPINES ST 12,04 TO 06,5,156,Maisonette,1984,74,585000,0.44,0.44,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,141,TAMPINES ST 12,141 TAMPINES ST 12,07 TO 09,8,103,Model A,1984,74,382500,0.78,0.78,0,1,1,1
2009-02,2009,TAMPINES,3 ROOM,405,TAMPINES ST 41,405 TAMPINES ST 41,01 TO 03,2,60,Improved,1985,75,217000,0.36,0.36,0,0,1,1
2009-02,2009,TAMPINES,3 ROOM,139,TAMPINES ST 11,139 TAMPINES ST 11,01 TO 03,2,79,Model A,1984,74,248000,0.69,0.93,0,1,1,1
2009-02,2009,TAMPINES,EXECUTIVE,942,TAMPINES AVE 5,942 TAMPINES AVE 5,01 TO 03,2,146,Maisonette,1988,78,487000,0.53,0.65,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,916,TAMPINES ST 91,916 TAMPINES ST 91,16 TO 18,17,104,Model A,1984,74,345000,0.45,0.73,1,1,1,1
2009-02,2009,TAMPINES,4 ROOM,934,TAMPINES ST 91,934 TAMPINES ST 91,07 TO 09,8,107,Model A,1985,75,334000,0.2,1.14,0,1,1,1
2009-02,2009,TAMPINES,3 ROOM,929,TAMPINES ST 91,929 TAMPINES ST 91,04 TO 06,5,73,Model A,1984,74,243000,0.16,1.05,0,1,1,1
2009-02,2009,TAMPINES,3 ROOM,801,TAMPINES AVE 4,801 TAMPINES AVE 4,04 TO 06,5,68,New Generation,1984,74,218500,0.19,1.04,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,842H,TAMPINES ST 82,842H TAMPINES ST 82,01 TO 03,2,106,Model A,1995,85,380000,0.63,0.84,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,705,TAMPINES ST 71,705 TAMPINES ST 71,13 TO 15,14,99,Model A,1997,87,385000,0.69,0.69,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,705,TAMPINES ST 71,705 TAMPINES ST 71,13 TO 15,14,99,Model A,1997,87,391000,0.69,0.69,0,1,1,1
2009-02,2009,TAMPINES,5 ROOM,842B,TAMPINES ST 82,842B TAMPINES ST 82,13 TO 15,14,132,Model A,1995,85,460000,0.67,0.81,0,1,1,1
2009-02,2009,TAMPINES,5 ROOM,842B,TAMPINES ST 82,842B TAMPINES ST 82,04 TO 06,5,128,Improved,1995,85,390000,0.67,0.81,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,708,TAMPINES ST 71,708 TAMPINES ST 71,13 TO 15,14,101,Model A,1997,87,375000,0.76,0.76,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,708,TAMPINES ST 71,708 TAMPINES ST 71,04 TO 06,5,100,Model A,1997,87,350000,0.76,0.76,0,1,1,1
2009-02,2009,TAMPINES,5 ROOM,857B,TAMPINES ST 83,857B TAMPINES ST 83,04 TO 06,5,122,Improved,1987,77,360000,0.71,0.71,1,1,1,1
2009-02,2009,TAMPINES,3 ROOM,854,TAMPINES ST 82,854 TAMPINES ST 82,04 TO 06,5,74,Model A,1985,75,272000,0.75,0.75,0,1,1,1
2009-02,2009,TAMPINES,3 ROOM,814,TAMPINES ST 81,814 TAMPINES ST 81,07 TO 09,8,73,Model A,1984,74,265000,0.28,1.12,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,852,TAMPINES ST 82,852 TAMPINES ST 82,01 TO 03,2,104,Model A,1985,75,290000,0.78,0.78,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,848,TAMPINES ST 82,848 TAMPINES ST 82,04 TO 06,5,104,Model A,1985,75,315000,0.81,0.83,0,1,1,1
2009-02,2009,TAMPINES,3 ROOM,808,TAMPINES AVE 4,808 TAMPINES AVE 4,01 TO 03,2,73,Model A,1984,74,247000,0.29,1.24,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,726,TAMPINES ST 71,726 TAMPINES ST 71,07 TO 09,8,103,Model A,1997,87,380000,0.82,0.82,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,832,TAMPINES ST 82,832 TAMPINES ST 82,13 TO 15,14,105,Model A,1984,74,330000,0.61,1.02,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,853,TAMPINES ST 83,853 TAMPINES ST 83,04 TO 06,5,104,Model A,1987,77,323000,0.91,0.91,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,845,TAMPINES ST 83,845 TAMPINES ST 83,04 TO 06,5,104,Model A,1987,77,322000,0.84,0.97,0,1,1,1
2009-02,2009,TAMPINES,5 ROOM,724,TAMPINES ST 71,724 TAMPINES ST 71,10 TO 12,11,123,Improved,1997,87,446000,0.93,0.93,0,1,1,1
2009-02,2009,TAMPINES,3 ROOM,828,TAMPINES ST 81,828 TAMPINES ST 81,01 TO 03,2,83,New Generation,1987,77,262000,0.51,1.13,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,898,TAMPINES ST 81,898 TAMPINES ST 81,10 TO 12,11,103,Model A,1988,78,349500,0.45,1.26,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,841,TAMPINES ST 83,841 TAMPINES ST 83,04 TO 06,5,84,Simplified,1986,76,268000,0.79,1.02,0,1,1,1
2009-02,2009,TAMPINES,5 ROOM,841,TAMPINES ST 83,841 TAMPINES ST 83,07 TO 09,8,122,Improved,1986,76,368000,0.79,1.02,0,1,1,1
2009-02,2009,TAMPINES,5 ROOM,867,TAMPINES ST 83,867 TAMPINES ST 83,07 TO 09,8,121,Improved,1989,79,358500,1,1,0,1,0,1
2009-02,2009,TAMPINES,4 ROOM,870,TAMPINES ST 83,870 TAMPINES ST 83,04 TO 06,5,104,Model A,1989,79,315000,1.06,1.06,0,1,0,1
2009-02,2009,TAMPINES,4 ROOM,741,TAMPINES ST 72,741 TAMPINES ST 72,07 TO 09,8,102,Model A,1997,87,353000,1.23,1.23,0,0,0,1
2009-02,2009,TAMPINES,4 ROOM,885,TAMPINES ST 83,885 TAMPINES ST 83,04 TO 06,5,103,Model A,1987,77,316000,0.88,1.22,0,1,1,1
2009-02,2009,TAMPINES,3 ROOM,884,TAMPINES ST 83,884 TAMPINES ST 83,07 TO 09,8,74,Model A,1988,78,258000,0.93,1.22,0,1,1,1
2009-02,2009,TAMPINES,4 ROOM,874,TAMPINES ST 84,874 TAMPINES ST 84,07 TO 09,8,104,Model A,1989,79,295000,1.17,1.25,0,1,0,1
2009-02,2009,TAMPINES,EXECUTIVE,894,TAMPINES ST 81,894 TAMPINES ST 81,01 TO 03,2,142,Apartment,1989,79,460000,0.8,1.41,0,1,1,1
2009-02,2009,TAMPINES,EXECUTIVE,889,TAMPINES ST 81,889 TAMPINES ST 81,10 TO 12,11,142,Apartment,1989,79,475000,0.94,1.43,0,1,1,1
2009-02,2009,TAMPINES,EXECUTIVE,893,TAMPINES AVE 8,893 TAMPINES AVE 8,04 TO 06,5,139,Apartment,1997,87,501000,1,1.6,0,1,0,1
2009-03,2009,TAMPINES,EXECUTIVE,856E,TAMPINES ST 82,856E TAMPINES ST 82,01 TO 03,2,149,Apartment,1995,85,515000,0.53,0.53,0,1,1,1
2009-03,2009,TAMPINES,4 ROOM,349,TAMPINES ST 33,349 TAMPINES ST 33,01 TO 03,2,107,Model A,1996,86,314000,1,2.25,0,0,0,1
2009-03,2009,TAMPINES,4 ROOM,347,TAMPINES ST 33,347 TAMPINES ST 33,10 TO 12,11,105,Model A,1996,86,335000,1.06,2.27,0,0,0,1
2009-03,2009,TAMPINES,4 ROOM,351,TAMPINES ST 33,351 TAMPINES ST 33,07 TO 09,8,105,Model A,1996,86,318000,0.97,2.21,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,351,TAMPINES ST 33,351 TAMPINES ST 33,07 TO 09,8,126,Improved,1996,86,390000,0.97,2.21,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,361,TAMPINES ST 34,361 TAMPINES ST 34,01 TO 03,2,125,Improved,1996,86,365000,0.9,2.2,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,361,TAMPINES ST 34,361 TAMPINES ST 34,07 TO 09,8,127,Improved,1996,86,385000,0.9,2.2,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,354,TAMPINES ST 33,354 TAMPINES ST 33,07 TO 09,8,133,Model A,1996,86,403000,0.88,2.16,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,359,TAMPINES ST 34,359 TAMPINES ST 34,01 TO 03,2,123,Improved,1996,86,372000,0.79,2.09,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,362,TAMPINES ST 34,362 TAMPINES ST 34,04 TO 06,5,108,Model A,1996,86,316000,0.75,2.05,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,356,TAMPINES ST 33,356 TAMPINES ST 33,10 TO 12,11,125,Improved,1996,86,385000,0.78,2.05,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,343,TAMPINES ST 33,343 TAMPINES ST 33,04 TO 06,5,106,Model A,1995,85,310000,0.88,2.07,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,341,TAMPINES ST 33,341 TAMPINES ST 33,07 TO 09,8,137,Model A,1995,85,408000,0.89,2.04,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,367,TAMPINES ST 34,367 TAMPINES ST 34,04 TO 06,5,100,Model A,1997,87,325000,0.66,1.95,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,369,TAMPINES ST 34,369 TAMPINES ST 34,07 TO 09,8,121,Improved,1997,87,377000,0.68,1.96,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,367A,TAMPINES ST 34,367A TAMPINES ST 34,04 TO 06,5,119,Improved,1997,87,365000,0.59,1.88,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,370,TAMPINES ST 34,370 TAMPINES ST 34,01 TO 03,2,101,Model A,1997,87,307000,0.58,1.87,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,338,TAMPINES ST 33,338 TAMPINES ST 33,01 TO 03,2,107,Model A,1995,85,323000,0.73,1.88,0,0,1,1
2009-03,2009,TAMPINES,EXECUTIVE,497A,TAMPINES ST 45,497A TAMPINES ST 45,07 TO 09,8,144,Premium Apartment,1996,86,505000,0.56,1.8,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,487B,TAMPINES ST 45,487B TAMPINES ST 45,01 TO 03,2,105,Model A,1989,79,290000,0.58,1.78,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,487B,TAMPINES ST 45,487B TAMPINES ST 45,01 TO 03,2,109,Model A,1989,79,322500,0.58,1.78,0,0,1,1
2009-03,2009,TAMPINES,EXECUTIVE,327,TAMPINES ST 32,327 TAMPINES ST 32,10 TO 12,11,147,Apartment,1995,85,470000,0.6,1.75,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,497B,TAMPINES ST 45,497B TAMPINES ST 45,01 TO 03,2,130,Premium Apartment,1996,86,423000,0.46,1.71,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,384,TAMPINES ST 32,384 TAMPINES ST 32,07 TO 09,8,125,Improved,1993,83,385000,0.44,1.66,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,498M,TAMPINES ST 45,498M TAMPINES ST 45,01 TO 03,2,106,Premium Apartment,1997,87,330000,0.71,1.8,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,321,TAMPINES ST 33,321 TAMPINES ST 33,01 TO 03,2,109,Model A,1995,85,320000,0.68,1.67,0,0,1,1
2009-03,2009,TAMPINES,EXECUTIVE,311,TAMPINES ST 33,311 TAMPINES ST 33,01 TO 03,2,147,Apartment,1993,83,460000,0.45,1.63,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,489B,TAMPINES ST 45,489B TAMPINES ST 45,07 TO 09,8,127,Improved,1993,83,387000,0.65,1.75,0,0,1,1
2009-03,2009,TAMPINES,EXECUTIVE,310,TAMPINES ST 32,310 TAMPINES ST 32,04 TO 06,5,145,Apartment,1993,83,480000,0.39,1.56,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,317,TAMPINES ST 33,317 TAMPINES ST 33,10 TO 12,11,128,Improved,1995,85,390000,0.54,1.58,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,485B,TAMPINES AVE 9,485B TAMPINES AVE 9,07 TO 09,8,121,Improved,1989,79,355000,0.45,1.58,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,490B,TAMPINES ST 45,490B TAMPINES ST 45,04 TO 06,5,126,Improved,1993,83,362000,0.73,1.68,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,395,TAMPINES AVE 7,395 TAMPINES AVE 7,04 TO 06,5,105,Model A,1994,84,320000,0.15,1.43,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,306,TAMPINES ST 32,306 TAMPINES ST 32,07 TO 09,8,123,Improved,1993,83,405000,0.36,1.44,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,291,TAMPINES ST 22,291 TAMPINES ST 22,10 TO 12,11,105,Model A,1984,74,344000,0.68,1.46,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,295,TAMPINES ST 22,295 TAMPINES ST 22,07 TO 09,8,73,Model A,1984,74,260000,0.59,1.41,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,293,TAMPINES ST 22,293 TAMPINES ST 22,07 TO 09,8,105,Model A,1984,74,310000,0.64,1.43,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,491C,TAMPINES ST 45,491C TAMPINES ST 45,04 TO 06,5,122,Improved,1993,83,363000,0.63,1.49,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,491C,TAMPINES ST 45,491C TAMPINES ST 45,07 TO 09,8,122,Improved,1993,83,373000,0.63,1.49,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,298,TAMPINES ST 22,298 TAMPINES ST 22,10 TO 12,11,126,Improved,1985,75,388000,0.49,1.36,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,467,TAMPINES ST 44,467 TAMPINES ST 44,10 TO 12,11,104,Model A,1987,77,332000,0.42,1.41,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,470,TAMPINES ST 44,470 TAMPINES ST 44,10 TO 12,11,122,Improved,1986,76,350000,0.52,1.44,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,463,TAMPINES ST 44,463 TAMPINES ST 44,04 TO 06,5,104,Model A,1986,76,305000,0.34,1.37,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,458,TAMPINES ST 42,458 TAMPINES ST 42,07 TO 09,8,84,Simplified,1988,78,283000,0.2,1.33,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,213,TAMPINES ST 23,213 TAMPINES ST 23,01 TO 03,2,108,Model A,1985,75,334500,0.17,1.24,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,294,TAMPINES ST 22,294 TAMPINES ST 22,04 TO 06,5,121,Improved,1985,75,375000,0.61,1.29,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,294,TAMPINES ST 22,294 TAMPINES ST 22,01 TO 03,2,126,Improved,1985,75,330000,0.61,1.29,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,294,TAMPINES ST 22,294 TAMPINES ST 22,10 TO 12,11,121,Improved,1985,75,365000,0.61,1.29,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,225,TAMPINES ST 23,225 TAMPINES ST 23,07 TO 09,8,73,Model A,1984,74,261000,0.13,1.23,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,210,TAMPINES ST 23,210 TAMPINES ST 23,07 TO 09,8,121,Improved,1985,75,360000,0.24,1.26,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,455,TAMPINES ST 42,455 TAMPINES ST 42,10 TO 12,11,84,Simplified,1988,78,283000,0.16,1.24,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,214,TAMPINES ST 23,214 TAMPINES ST 23,01 TO 03,2,67,New Generation,1985,75,228000,0.21,1.17,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,224,TAMPINES ST 23,224 TAMPINES ST 23,01 TO 03,2,93,New Generation,1985,75,268000,0.15,1.17,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,223,TAMPINES ST 24,223 TAMPINES ST 24,01 TO 03,2,73,New Generation,1985,75,260000,0.2,1.11,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,208,TAMPINES ST 21,208 TAMPINES ST 21,10 TO 12,11,75,Model A,1982,72,266500,0.58,1.2,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,283,TAMPINES ST 22,283 TAMPINES ST 22,04 TO 06,5,106,Model A,1984,74,302000,0.85,1.32,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,450G,TAMPINES ST 42,450G TAMPINES ST 42,07 TO 09,8,124,Improved,1996,86,385000,0.3,1.15,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,285,TAMPINES ST 22,285 TAMPINES ST 22,04 TO 06,5,103,Model A,1984,74,330000,0.69,1.25,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,285,TAMPINES ST 22,285 TAMPINES ST 22,04 TO 06,5,103,Model A,1984,74,312000,0.69,1.25,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,230,TAMPINES ST 24,230 TAMPINES ST 24,10 TO 12,11,121,Improved,1985,75,372800,0.22,1.08,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,284,TAMPINES ST 22,284 TAMPINES ST 22,07 TO 09,8,74,Model A,1984,74,258000,0.82,1.26,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,219,TAMPINES ST 24,219 TAMPINES ST 24,07 TO 09,8,104,Model A,1985,75,368000,0.27,1.07,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,221,TAMPINES ST 24,221 TAMPINES ST 24,04 TO 06,5,73,Model A,1984,74,253000,0.28,1.04,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,218,TAMPINES ST 24,218 TAMPINES ST 24,01 TO 03,2,73,Model A,1985,75,250000,0.31,1.06,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,282,TAMPINES ST 22,282 TAMPINES ST 22,01 TO 03,2,115,Model A,1984,74,340000,0.96,1.33,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,280,TAMPINES ST 22,280 TAMPINES ST 22,07 TO 09,8,102,Model A,1984,74,349000,1.01,1.27,0,0,0,1
2009-03,2009,TAMPINES,3 ROOM,450,TAMPINES ST 42,450 TAMPINES ST 42,01 TO 03,2,74,Model A,1985,75,252000,0.36,1,1,0,1,1
2009-03,2009,TAMPINES,3 ROOM,450,TAMPINES ST 42,450 TAMPINES ST 42,10 TO 12,11,74,Model A,1985,75,275000,0.36,1,1,0,1,1
2009-03,2009,TAMPINES,EXECUTIVE,495C,TAMPINES ST 43,495C TAMPINES ST 43,04 TO 06,5,146,Apartment,1994,84,470000,0.85,1.31,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,434,TAMPINES ST 43,434 TAMPINES ST 43,10 TO 12,11,74,Model A,1986,76,272000,0.48,1.06,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,440,TAMPINES ST 43,440 TAMPINES ST 43,04 TO 06,5,103,Model A,1986,76,308000,0.61,1.14,0,0,1,1
2009-03,2009,TAMPINES,3 ROOM,436,TAMPINES ST 43,436 TAMPINES ST 43,07 TO 09,8,74,Model A,1986,76,248000,0.51,1.08,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,493C,TAMPINES ST 43,493C TAMPINES ST 43,01 TO 03,2,124,Improved,1993,83,358000,0.72,1.21,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,278,TAMPINES ST 22,278 TAMPINES ST 22,01 TO 03,2,133,Model A,1985,75,390000,1.1,1.31,0,0,0,1
2009-03,2009,TAMPINES,3 ROOM,433,TAMPINES ST 43,433 TAMPINES ST 43,04 TO 06,5,64,Simplified,1987,77,230000,0.51,1,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,230B,TAMPINES ST 24,230B TAMPINES ST 24,04 TO 06,5,126,Improved,1993,83,388000,0.44,0.86,0,0,1,1
2009-03,2009,TAMPINES,5 ROOM,230B,TAMPINES ST 24,230B TAMPINES ST 24,10 TO 12,11,125,Improved,1993,83,390000,0.44,0.86,0,0,1,1
2009-03,2009,TAMPINES,EXECUTIVE,431,TAMPINES ST 41,431 TAMPINES ST 41,10 TO 12,11,148,Maisonette,1986,76,428000,0.57,0.98,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,445,TAMPINES ST 42,445 TAMPINES ST 42,04 TO 06,5,89,Simplified,1986,76,315000,0.51,0.9,0,0,1,1
2009-03,2009,TAMPINES,4 ROOM,445,TAMPINES ST 42,445 TAMPINES ST 42,10 TO 12,11,84,Simplified,1986,76,270000,0.51,0.9,0,0,1,1
